OrderID,OrderDate,CustomerName,Segment,Category,ProductName,Quantity,UnitPrice,Discount,Revenue,Profit,Region
2840,2023-04-29 07:00:00,Customer_142,Corporate,Furniture,Product_25,6,172.22,0.0,1033.32,196.48,South
2841,2023-04-29 08:00:00,Customer_53,Consumer,Technology,Product_152,5,184.41,0.0,922.05,138.03,East
2842,2023-04-29 09:00:00,Customer_304,Corporate,Technology,Product_95,6,30.52,0.2,146.5,43.23,South
2843,2023-04-29 10:00:00,Customer_69,Consumer,Furniture,Product_46,3,146.72,0.1,396.14,23.5,Central
2844,2023-04-29 11:00:00,Customer_361,Consumer,Furniture,Product_138,9,154.48,0.0,1390.32,144.54,East
2845,2023-04-29 12:00:00,Customer_90,Consumer,Technology,Product_288,5,434.28,0.0,2171.4,263.09,South
2846,2023-04-29 13:00:00,Customer_446,Consumer,Furniture,Product_164,2,182.54,0.0,365.08,98.69,East
2847,2023-04-29 14:00:00,Customer_220,Corporate,Office Supplies,Product_16,7,229.14,0.1,1443.58,403.79,West
2848,2023-04-29 15:00:00,Customer_450,Home Office,Office Supplies,Product_18,3,196.56,0.0,589.68,154.22,South
2849,2023-04-29 16:00:00,Customer_498,Home Office,Technology,Product_136,1,69.13,0.0,69.13,10.66,South
2850,2023-04-29 17:00:00,Customer_192,Home Office,Technology,Product_247,3,495.27,0.05,1411.52,393.33,West
2851,2023-04-29 18:00:00,Customer_454,Home Office,Furniture,Product_248,9,414.65,0.0,3731.85,278.5,South
2852,2023-04-29 19:00:00,Customer_63,Home Office,Furniture,Product_198,5,275.05,0.05,1306.49,278.42,East
2853,2023-04-29 20:00:00,Customer_73,Home Office,Technology,Product_1,7,243.42,0.0,1703.94,484.44,West
2854,2023-04-29 21:00:00,Customer_161,Corporate,Technology,Product_190,3,328.13,0.0,984.39,235.0,East
2855,2023-04-29 22:00:00,Customer_169,Consumer,Office Supplies,Product_294,4,169.95,0.0,679.8,81.21,South
2856,2023-04-29 23:00:00,Customer_89,Home Office,Office Supplies,Product_45,1,34.64,0.0,34.64,7.95,South
2857,2023-04-30 00:00:00,Customer_176,Corporate,Furniture,Product_32,3,208.12,0.05,593.14,73.37,South
2858,2023-04-30 01:00:00,Customer_269,Home Office,Office Supplies,Product_118,7,492.15,0.05,3272.8,254.94,South
2859,2023-04-30 02:00:00,Customer_73,Home Office,Furniture,Product_296,4,99.35,0.05,377.53,86.57,East
2860,2023-04-30 03:00:00,Customer_245,Consumer,Furniture,Product_184,2,268.58,0.0,537.16,50.93,South
2861,2023-04-30 04:00:00,Customer_77,Consumer,Furniture,Product_191,5,14.18,0.0,70.9,5.51,West
2862,2023-04-30 05:00:00,Customer_159,Consumer,Office Supplies,Product_235,5,69.8,0.0,349.0,65.59,West
2863,2023-04-30 06:00:00,Customer_489,Home Office,Technology,Product_238,2,297.72,0.0,595.44,122.16,Central
2864,2023-04-30 07:00:00,Customer_459,Home Office,Technology,Product_216,6,155.73,0.0,934.38,58.65,West
2865,2023-04-30 08:00:00,Customer_324,Home Office,Office Supplies,Product_74,4,453.79,0.05,1724.4,88.15,Central
2866,2023-04-30 09:00:00,Customer_98,Consumer,Technology,Product_111,1,209.02,0.0,209.02,56.54,West
2867,2023-04-30 10:00:00,Customer_381,Corporate,Furniture,Product_103,3,111.94,0.0,335.82,26.47,West
2868,2023-04-30 11:00:00,Customer_102,Home Office,Technology,Product_74,9,277.34,0.1,2246.45,440.25,South
2869,2023-04-30 12:00:00,Customer_494,Home Office,Office Supplies,Product_252,7,399.54,0.0,2796.78,806.55,West
2870,2023-04-30 13:00:00,Customer_132,Home Office,Technology,Product_114,6,19.52,0.0,117.12,20.84,South
2871,2023-04-30 14:00:00,Customer_102,Corporate,Furniture,Product_238,1,257.7,0.0,257.7,21.89,South
2872,2023-04-30 15:00:00,Customer_19,Home Office,Furniture,Product_173,9,388.98,0.2,2800.66,415.54,West
2873,2023-04-30 16:00:00,Customer_454,Corporate,Office Supplies,Product_79,9,60.76,0.0,546.84,112.65,East
2874,2023-04-30 17:00:00,Customer_482,Home Office,Office Supplies,Product_93,1,452.37,0.0,452.37,108.89,South
2875,2023-04-30 18:00:00,Customer_82,Corporate,Office Supplies,Product_50,6,139.61,0.1,753.89,152.09,West
2876,2023-04-30 19:00:00,Customer_397,Home Office,Furniture,Product_285,7,93.6,0.1,589.68,34.54,East
2877,2023-04-30 20:00:00,Customer_489,Consumer,Technology,Product_223,2,298.74,0.1,537.73,46.12,West
2878,2023-04-30 21:00:00,Customer_279,Consumer,Technology,Product_81,8,95.77,0.0,766.16,109.52,West
2879,2023-04-30 22:00:00,Customer_339,Consumer,Office Supplies,Product_266,8,343.05,0.05,2607.18,590.34,East
2880,2023-04-30 23:00:00,Customer_365,Consumer,Technology,Product_155,6,250.15,0.0,1500.9,294.3,West
2881,2023-05-01 00:00:00,Customer_331,Home Office,Technology,Product_233,9,63.88,0.0,574.92,35.17,South
2882,2023-05-01 01:00:00,Customer_129,Consumer,Office Supplies,Product_236,3,457.12,0.0,1371.36,341.77,Central
2883,2023-05-01 02:00:00,Customer_344,Corporate,Office Supplies,Product_159,2,339.87,0.05,645.75,129.98,Central
2884,2023-05-01 03:00:00,Customer_310,Consumer,Furniture,Product_251,2,277.54,0.0,555.08,150.86,West
2885,2023-05-01 04:00:00,Customer_455,Consumer,Furniture,Product_282,6,193.43,0.0,1160.58,179.21,Central
2886,2023-05-01 05:00:00,Customer_89,Consumer,Furniture,Product_102,7,76.08,0.0,532.56,91.89,Central
2887,2023-05-01 06:00:00,Customer_213,Home Office,Furniture,Product_51,6,356.68,0.0,2140.08,323.98,Central
2888,2023-05-01 07:00:00,Customer_143,Consumer,Technology,Product_52,3,408.69,0.0,1226.07,282.75,South
2889,2023-05-01 08:00:00,Customer_65,Corporate,Technology,Product_209,5,71.65,0.0,358.25,85.28,South
2890,2023-05-01 09:00:00,Customer_76,Consumer,Furniture,Product_131,8,252.34,0.05,1917.78,442.64,Central
2891,2023-05-01 10:00:00,Customer_199,Consumer,Furniture,Product_270,6,247.57,0.0,1485.42,182.56,East
2892,2023-05-01 11:00:00,Customer_143,Consumer,Office Supplies,Product_205,2,181.46,0.05,344.77,72.06,East
2893,2023-05-01 12:00:00,Customer_405,Corporate,Technology,Product_219,7,396.78,0.0,2777.46,373.94,East
2894,2023-05-01 13:00:00,Customer_403,Consumer,Technology,Product_257,8,58.77,0.0,470.16,121.56,South
2895,2023-05-01 14:00:00,Customer_316,Corporate,Furniture,Product_185,4,110.46,0.0,441.84,28.18,South
2896,2023-05-01 15:00:00,Customer_93,Corporate,Technology,Product_145,1,10.79,0.05,10.25,0.61,South
2897,2023-05-01 16:00:00,Customer_473,Consumer,Office Supplies,Product_178,2,192.76,0.0,385.52,29.08,South
2898,2023-05-01 17:00:00,Customer_417,Corporate,Office Supplies,Product_14,4,152.68,0.0,610.72,61.43,Central
2899,2023-05-01 18:00:00,Customer_305,Home Office,Technology,Product_246,7,434.83,0.0,3043.81,180.83,South
2900,2023-05-01 19:00:00,Customer_224,Consumer,Furniture,Product_187,2,375.45,0.2,600.72,40.79,Central
2901,2023-05-01 20:00:00,Customer_497,Consumer,Technology,Product_259,6,51.39,0.0,308.34,39.01,East
2902,2023-05-01 21:00:00,Customer_291,Corporate,Office Supplies,Product_40,2,373.07,0.0,746.14,55.92,Central
2903,2023-05-01 22:00:00,Customer_428,Corporate,Furniture,Product_89,7,340.95,0.1,2147.98,538.11,East
2904,2023-05-01 23:00:00,Customer_102,Consumer,Technology,Product_125,2,148.04,0.1,266.47,16.91,South
2905,2023-05-02 00:00:00,Customer_474,Home Office,Furniture,Product_9,3,17.58,0.0,52.74,14.61,East
2906,2023-05-02 01:00:00,Customer_267,Corporate,Furniture,Product_84,9,66.43,0.0,597.87,160.06,East
2907,2023-05-02 02:00:00,Customer_355,Corporate,Office Supplies,Product_21,4,132.47,0.0,529.88,54.1,Central
2908,2023-05-02 03:00:00,Customer_456,Home Office,Furniture,Product_281,5,410.14,0.05,1948.16,132.24,East
2909,2023-05-02 04:00:00,Customer_110,Home Office,Technology,Product_172,9,238.0,0.0,2142.0,163.61,West
2910,2023-05-02 05:00:00,Customer_462,Consumer,Furniture,Product_25,7,460.01,0.05,3059.07,580.53,East
2911,2023-05-02 06:00:00,Customer_330,Home Office,Furniture,Product_103,8,396.68,0.1,2856.1,571.87,South
2912,2023-05-02 07:00:00,Customer_450,Consumer,Technology,Product_190,3,150.68,0.2,361.63,46.61,East
2913,2023-05-02 08:00:00,Customer_430,Home Office,Office Supplies,Product_236,4,424.23,0.1,1527.23,189.69,West
2914,2023-05-02 09:00:00,Customer_265,Corporate,Office Supplies,Product_37,7,67.2,0.0,470.4,86.02,Central
2915,2023-05-02 10:00:00,Customer_3,Consumer,Technology,Product_272,4,27.7,0.0,110.8,14.01,East
2916,2023-05-02 11:00:00,Customer_85,Consumer,Technology,Product_293,2,308.18,0.0,616.36,174.79,West
2917,2023-05-02 12:00:00,Customer_282,Consumer,Office Supplies,Product_152,6,177.45,0.0,1064.7,155.08,South
2918,2023-05-02 13:00:00,Customer_328,Home Office,Furniture,Product_282,9,171.42,0.0,1542.78,161.92,South
2919,2023-05-02 14:00:00,Customer_304,Corporate,Technology,Product_20,2,346.73,0.0,693.46,59.98,Central
2920,2023-05-02 15:00:00,Customer_450,Consumer,Furniture,Product_137,1,426.55,0.1,383.9,79.82,South
2921,2023-05-02 16:00:00,Customer_454,Consumer,Technology,Product_29,8,167.87,0.1,1208.66,159.14,West
2922,2023-05-02 17:00:00,Customer_412,Consumer,Office Supplies,Product_31,1,169.26,0.0,169.26,16.45,East
2923,2023-05-02 18:00:00,Customer_117,Consumer,Furniture,Product_19,1,271.59,0.0,271.59,32.31,West
2924,2023-05-02 19:00:00,Customer_221,Corporate,Furniture,Product_148,3,330.06,0.0,990.18,125.72,Central
2925,2023-05-02 20:00:00,Customer_154,Home Office,Technology,Product_283,5,109.42,0.1,492.39,101.66,East
2926,2023-05-02 21:00:00,Customer_153,Corporate,Furniture,Product_300,9,457.21,0.0,4114.89,385.44,West
2927,2023-05-02 22:00:00,Customer_12,Consumer,Technology,Product_163,2,330.66,0.2,529.06,123.38,Central
2928,2023-05-02 23:00:00,Customer_133,Corporate,Office Supplies,Product_113,1,316.33,0.05,300.51,37.93,Central
2929,2023-05-03 00:00:00,Customer_482,Consumer,Furniture,Product_150,1,453.06,0.2,362.45,62.37,East
2930,2023-05-03 01:00:00,Customer_304,Home Office,Technology,Product_255,8,454.56,0.05,3454.66,738.29,East
2931,2023-05-03 02:00:00,Customer_293,Home Office,Furniture,Product_87,2,76.42,0.1,137.56,25.57,South
2932,2023-05-03 03:00:00,Customer_463,Home Office,Technology,Product_98,9,81.09,0.05,693.32,149.45,South
2933,2023-05-03 04:00:00,Customer_300,Consumer,Technology,Product_132,9,383.35,0.0,3450.15,450.76,East
2934,2023-05-03 05:00:00,Customer_228,Corporate,Technology,Product_97,2,478.87,0.0,957.74,278.57,South
2935,2023-05-03 06:00:00,Customer_271,Home Office,Office Supplies,Product_98,3,336.59,0.1,908.79,149.72,East
2936,2023-05-03 07:00:00,Customer_43,Consumer,Furniture,Product_290,2,211.55,0.0,423.1,55.21,South
2937,2023-05-03 08:00:00,Customer_432,Consumer,Office Supplies,Product_227,6,344.9,0.0,2069.4,256.81,West
2938,2023-05-03 09:00:00,Customer_343,Corporate,Technology,Product_145,7,122.12,0.05,812.1,49.27,Central
2939,2023-05-03 10:00:00,Customer_326,Home Office,Technology,Product_156,6,499.0,0.05,2844.3,629.16,East
2940,2023-05-03 11:00:00,Customer_302,Consumer,Office Supplies,Product_270,3,221.23,0.0,663.69,76.74,East
2941,2023-05-03 12:00:00,Customer_498,Corporate,Office Supplies,Product_162,3,466.53,0.0,1399.59,405.51,East
2942,2023-05-03 13:00:00,Customer_364,Home Office,Furniture,Product_112,2,221.09,0.0,442.18,45.37,West
2943,2023-05-03 14:00:00,Customer_379,Corporate,Technology,Product_185,2,464.79,0.0,929.58,169.53,Central
2944,2023-05-03 15:00:00,Customer_427,Corporate,Office Supplies,Product_205,5,174.49,0.1,785.2,183.63,South
2945,2023-05-03 16:00:00,Customer_493,Consumer,Technology,Product_97,8,382.67,0.0,3061.36,819.0,South
2946,2023-05-03 17:00:00,Customer_21,Consumer,Technology,Product_55,6,475.99,0.2,2284.75,203.61,Central
2947,2023-05-03 18:00:00,Customer_407,Consumer,Furniture,Product_117,9,326.53,0.0,2938.77,870.91,South
2948,2023-05-03 19:00:00,Customer_107,Corporate,Furniture,Product_93,5,342.01,0.0,1710.05,473.15,East
2949,2023-05-03 20:00:00,Customer_336,Consumer,Furniture,Product_293,4,60.41,0.05,229.56,66.74,Central
2950,2023-05-03 21:00:00,Customer_303,Corporate,Office Supplies,Product_204,9,242.37,0.0,2181.33,574.06,West
2951,2023-05-03 22:00:00,Customer_117,Corporate,Technology,Product_282,5,444.51,0.0,2222.55,598.79,Central
2952,2023-05-03 23:00:00,Customer_124,Consumer,Office Supplies,Product_189,1,128.05,0.2,102.44,20.46,East
2953,2023-05-04 00:00:00,Customer_399,Home Office,Office Supplies,Product_84,5,396.3,0.1,1783.35,466.04,Central
2954,2023-05-04 01:00:00,Customer_281,Home Office,Furniture,Product_180,5,341.1,0.0,1705.5,312.96,West
2955,2023-05-04 02:00:00,Customer_292,Home Office,Technology,Product_274,5,119.26,0.0,596.3,110.05,West
2956,2023-05-04 03:00:00,Customer_203,Corporate,Technology,Product_181,2,148.57,0.0,297.14,56.65,Central
2957,2023-05-04 04:00:00,Customer_51,Corporate,Furniture,Product_181,6,219.5,0.2,1053.6,315.11,Central
2958,2023-05-04 05:00:00,Customer_271,Corporate,Technology,Product_283,5,71.31,0.05,338.72,25.78,South
2959,2023-05-04 06:00:00,Customer_324,Consumer,Furniture,Product_287,2,457.55,0.0,915.1,230.06,South
2960,2023-05-04 07:00:00,Customer_277,Corporate,Office Supplies,Product_106,8,372.29,0.0,2978.32,352.42,East
2961,2023-05-04 08:00:00,Customer_141,Consumer,Office Supplies,Product_129,6,188.83,0.05,1076.33,151.02,South
2962,2023-05-04 09:00:00,Customer_470,Consumer,Furniture,Product_262,3,156.84,0.0,470.52,33.0,East
2963,2023-05-04 10:00:00,Customer_275,Home Office,Office Supplies,Product_11,9,347.89,0.1,2817.91,388.57,East
2964,2023-05-04 11:00:00,Customer_290,Home Office,Office Supplies,Product_162,4,217.87,0.2,697.18,207.55,Central
2965,2023-05-04 12:00:00,Customer_334,Home Office,Furniture,Product_181,3,122.37,0.1,330.4,49.32,South
2966,2023-05-04 13:00:00,Customer_381,Consumer,Office Supplies,Product_213,7,220.77,0.05,1468.12,319.2,West
2967,2023-05-04 14:00:00,Customer_452,Consumer,Technology,Product_274,8,436.94,0.0,3495.52,280.26,West
2968,2023-05-04 15:00:00,Customer_496,Consumer,Office Supplies,Product_21,7,43.62,0.0,305.34,85.69,Central
2969,2023-05-04 16:00:00,Customer_373,Corporate,Furniture,Product_275,1,190.5,0.05,180.98,46.5,West
2970,2023-05-04 17:00:00,Customer_52,Consumer,Technology,Product_260,1,481.55,0.0,481.55,70.58,West
2971,2023-05-04 18:00:00,Customer_494,Home Office,Technology,Product_116,5,17.27,0.0,86.35,11.84,Central
2972,2023-05-04 19:00:00,Customer_27,Home Office,Office Supplies,Product_25,8,446.41,0.0,3571.28,564.5,West
2973,2023-05-04 20:00:00,Customer_157,Consumer,Technology,Product_254,3,193.67,0.0,581.01,87.33,Central
2974,2023-05-04 21:00:00,Customer_239,Consumer,Furniture,Product_211,8,102.86,0.0,822.88,94.23,East
2975,2023-05-04 22:00:00,Customer_156,Home Office,Technology,Product_257,3,17.34,0.05,49.42,14.71,South
2976,2023-05-04 23:00:00,Customer_291,Consumer,Office Supplies,Product_168,4,44.56,0.0,178.24,45.03,West
2977,2023-05-05 00:00:00,Customer_136,Home Office,Office Supplies,Product_21,7,94.2,0.0,659.4,77.14,Central
2978,2023-05-05 01:00:00,Customer_144,Corporate,Technology,Product_86,3,22.45,0.0,67.35,19.9,West
2979,2023-05-05 02:00:00,Customer_106,Home Office,Furniture,Product_15,4,174.57,0.0,698.28,37.63,South
2980,2023-05-05 03:00:00,Customer_420,Corporate,Furniture,Product_50,8,32.0,0.1,230.4,36.74,West
2981,2023-05-05 04:00:00,Customer_158,Consumer,Office Supplies,Product_196,4,349.19,0.0,1396.76,268.7,East
2982,2023-05-05 05:00:00,Customer_146,Consumer,Office Supplies,Product_288,9,411.26,0.0,3701.34,219.85,Central
2983,2023-05-05 06:00:00,Customer_2,Corporate,Furniture,Product_245,4,444.86,0.0,1779.44,160.61,South
2984,2023-05-05 07:00:00,Customer_433,Consumer,Technology,Product_201,4,279.07,0.2,893.02,102.28,East
2985,2023-05-05 08:00:00,Customer_77,Corporate,Technology,Product_193,5,473.79,0.0,2368.95,544.99,West
2986,2023-05-05 09:00:00,Customer_132,Consumer,Technology,Product_146,1,12.77,0.0,12.77,3.64,West
2987,2023-05-05 10:00:00,Customer_90,Home Office,Technology,Product_127,7,75.67,0.0,529.69,109.19,West
2988,2023-05-05 11:00:00,Customer_345,Consumer,Furniture,Product_175,9,153.65,0.0,1382.85,263.66,South
2989,2023-05-05 12:00:00,Customer_350,Home Office,Office Supplies,Product_134,9,396.62,0.0,3569.58,657.48,Central
2990,2023-05-05 13:00:00,Customer_459,Home Office,Office Supplies,Product_66,1,443.84,0.05,421.65,58.05,South
2991,2023-05-05 14:00:00,Customer_263,Corporate,Technology,Product_279,6,312.89,0.0,1877.34,482.34,East
2992,2023-05-05 15:00:00,Customer_351,Consumer,Furniture,Product_246,3,197.79,0.05,563.7,104.39,Central
2993,2023-05-05 16:00:00,Customer_108,Corporate,Furniture,Product_237,4,336.26,0.0,1345.04,144.63,South
2994,2023-05-05 17:00:00,Customer_74,Consumer,Technology,Product_171,8,98.64,0.0,789.12,66.45,West
2995,2023-05-05 18:00:00,Customer_39,Home Office,Technology,Product_51,4,234.36,0.05,890.57,263.94,East
2996,2023-05-05 19:00:00,Customer_397,Home Office,Technology,Product_153,8,258.7,0.0,2069.6,112.52,West
2997,2023-05-05 20:00:00,Customer_159,Consumer,Office Supplies,Product_80,4,61.39,0.05,233.28,66.1,South
2998,2023-05-05 21:00:00,Customer_71,Consumer,Technology,Product_145,9,26.6,0.05,227.43,23.78,East
2999,2023-05-05 22:00:00,Customer_447,Corporate,Office Supplies,Product_274,6,377.55,0.2,1812.24,388.52,Central
3000,2023-05-05 23:00:00,Customer_312,Consumer,Furniture,Product_155,1,272.01,0.0,272.01,34.11,Central
3001,2023-05-06 00:00:00,Customer_241,Consumer,Furniture,Product_143,2,172.8,0.0,345.6,91.57,South
3002,2023-05-06 01:00:00,Customer_426,Consumer,Office Supplies,Product_298,7,224.24,0.0,1569.68,291.74,South
3003,2023-05-06 02:00:00,Customer_445,Corporate,Office Supplies,Product_34,7,479.27,0.0,3354.89,286.05,Central
3004,2023-05-06 03:00:00,Customer_298,Consumer,Office Supplies,Product_239,3,198.61,0.0,595.83,69.99,Central
3005,2023-05-06 04:00:00,Customer_440,Home Office,Office Supplies,Product_138,1,60.7,0.0,60.7,7.9,South
3006,2023-05-06 05:00:00,Customer_36,Corporate,Technology,Product_254,8,237.17,0.0,1897.36,515.1,Central
3007,2023-05-06 06:00:00,Customer_84,Corporate,Furniture,Product_5,7,327.54,0.0,2292.78,554.13,East
3008,2023-05-06 07:00:00,Customer_452,Home Office,Technology,Product_176,8,15.94,0.05,121.14,31.18,South
3009,2023-05-06 08:00:00,Customer_374,Home Office,Office Supplies,Product_214,1,172.85,0.05,164.21,10.36,East
3010,2023-05-06 09:00:00,Customer_263,Home Office,Technology,Product_23,3,202.82,0.0,608.46,118.46,West
3011,2023-05-06 10:00:00,Customer_310,Consumer,Technology,Product_13,2,237.22,0.05,450.72,135.12,East
3012,2023-05-06 11:00:00,Customer_385,Home Office,Furniture,Product_241,1,157.83,0.0,157.83,38.87,South
3013,2023-05-06 12:00:00,Customer_172,Consumer,Technology,Product_276,5,336.79,0.0,1683.95,135.01,West
3014,2023-05-06 13:00:00,Customer_376,Corporate,Furniture,Product_92,3,472.91,0.0,1418.73,311.7,Central
3015,2023-05-06 14:00:00,Customer_173,Corporate,Office Supplies,Product_108,8,457.86,0.05,3479.74,822.37,East
3016,2023-05-06 15:00:00,Customer_362,Home Office,Technology,Product_229,6,335.55,0.0,2013.3,359.5,East
3017,2023-05-06 16:00:00,Customer_47,Consumer,Office Supplies,Product_152,9,258.37,0.0,2325.33,162.05,South
3018,2023-05-06 17:00:00,Customer_379,Home Office,Furniture,Product_108,9,414.65,0.2,2985.48,175.16,Central
3019,2023-05-06 18:00:00,Customer_141,Home Office,Office Supplies,Product_289,6,419.61,0.0,2517.66,716.15,South
3020,2023-05-06 19:00:00,Customer_375,Consumer,Office Supplies,Product_176,2,416.49,0.1,749.68,85.75,Central
3021,2023-05-06 20:00:00,Customer_406,Home Office,Furniture,Product_286,9,87.34,0.0,786.06,113.78,South
3022,2023-05-06 21:00:00,Customer_118,Corporate,Office Supplies,Product_241,2,22.46,0.05,42.67,10.62,Central
3023,2023-05-06 22:00:00,Customer_277,Home Office,Office Supplies,Product_145,3,491.76,0.0,1475.28,327.98,West
3024,2023-05-06 23:00:00,Customer_214,Consumer,Office Supplies,Product_14,6,480.23,0.1,2593.24,757.59,South
3025,2023-05-07 00:00:00,Customer_220,Consumer,Technology,Product_275,2,286.55,0.2,458.48,33.57,West
3026,2023-05-07 01:00:00,Customer_393,Corporate,Office Supplies,Product_71,5,496.6,0.1,2234.7,506.67,South
3027,2023-05-07 02:00:00,Customer_26,Consumer,Furniture,Product_195,2,387.57,0.0,775.14,54.69,South
3028,2023-05-07 03:00:00,Customer_9,Consumer,Technology,Product_300,4,263.52,0.05,1001.38,50.11,South
3029,2023-05-07 04:00:00,Customer_271,Corporate,Technology,Product_11,3,200.77,0.05,572.19,45.81,East
3030,2023-05-07 05:00:00,Customer_10,Home Office,Furniture,Product_106,5,300.5,0.0,1502.5,306.78,South
3031,2023-05-07 06:00:00,Customer_472,Corporate,Office Supplies,Product_258,6,262.74,0.1,1418.8,310.78,Central
3032,2023-05-07 07:00:00,Customer_378,Home Office,Technology,Product_196,7,496.96,0.0,3478.72,555.15,East
3033,2023-05-07 08:00:00,Customer_121,Corporate,Technology,Product_145,8,250.33,0.0,2002.64,123.2,Central
3034,2023-05-07 09:00:00,Customer_125,Home Office,Technology,Product_220,9,419.6,0.0,3776.4,787.44,Central
3035,2023-05-07 10:00:00,Customer_170,Corporate,Office Supplies,Product_174,4,408.68,0.0,1634.72,116.81,Central
3036,2023-05-07 11:00:00,Customer_72,Home Office,Technology,Product_216,4,44.99,0.0,179.96,15.37,Central
3037,2023-05-07 12:00:00,Customer_152,Corporate,Furniture,Product_93,7,52.63,0.0,368.41,65.63,Central
3038,2023-05-07 13:00:00,Customer_208,Home Office,Office Supplies,Product_260,9,333.31,0.0,2999.79,405.25,West
3039,2023-05-07 14:00:00,Customer_49,Corporate,Furniture,Product_63,2,136.96,0.0,273.92,45.52,East
3040,2023-05-07 15:00:00,Customer_154,Consumer,Furniture,Product_29,6,332.19,0.1,1793.83,374.5,Central
3041,2023-05-07 16:00:00,Customer_347,Home Office,Technology,Product_275,8,80.87,0.0,646.96,58.23,West
3042,2023-05-07 17:00:00,Customer_293,Corporate,Technology,Product_285,5,204.56,0.0,1022.8,279.5,West
3043,2023-05-07 18:00:00,Customer_68,Home Office,Technology,Product_70,5,60.21,0.0,301.05,57.16,Central
3044,2023-05-07 19:00:00,Customer_50,Home Office,Furniture,Product_279,8,148.23,0.0,1185.84,65.84,South
3045,2023-05-07 20:00:00,Customer_152,Corporate,Office Supplies,Product_231,1,53.27,0.0,53.27,11.03,Central
3046,2023-05-07 21:00:00,Customer_19,Home Office,Technology,Product_255,6,485.58,0.0,2913.48,483.04,West
3047,2023-05-07 22:00:00,Customer_100,Corporate,Technology,Product_172,9,203.58,0.05,1740.61,392.35,Central
3048,2023-05-07 23:00:00,Customer_60,Consumer,Furniture,Product_180,6,451.58,0.0,2709.48,666.55,West
3049,2023-05-08 00:00:00,Customer_167,Home Office,Office Supplies,Product_264,7,485.87,0.0,3401.09,968.33,Central
3050,2023-05-08 01:00:00,Customer_202,Consumer,Furniture,Product_183,4,455.69,0.0,1822.76,546.07,West
3051,2023-05-08 02:00:00,Customer_345,Home Office,Technology,Product_205,1,232.93,0.1,209.64,39.29,Central
3052,2023-05-08 03:00:00,Customer_146,Home Office,Furniture,Product_249,9,391.66,0.0,3524.94,671.07,South
3053,2023-05-08 04:00:00,Customer_403,Home Office,Technology,Product_213,6,85.31,0.0,511.86,28.47,South
3054,2023-05-08 05:00:00,Customer_164,Corporate,Office Supplies,Product_159,3,56.47,0.1,152.47,40.6,West
3055,2023-05-08 06:00:00,Customer_458,Consumer,Furniture,Product_100,4,439.68,0.1,1582.85,90.51,South
3056,2023-05-08 07:00:00,Customer_481,Home Office,Technology,Product_112,6,25.25,0.0,151.5,31.54,South
3057,2023-05-08 08:00:00,Customer_439,Corporate,Technology,Product_166,6,486.44,0.0,2918.64,217.86,East
3058,2023-05-08 09:00:00,Customer_242,Home Office,Technology,Product_36,9,339.35,0.0,3054.15,370.96,Central
3059,2023-05-08 10:00:00,Customer_69,Corporate,Technology,Product_112,4,215.61,0.0,862.44,73.38,Central
3060,2023-05-08 11:00:00,Customer_175,Home Office,Furniture,Product_87,5,79.27,0.0,396.35,33.43,South
3061,2023-05-08 12:00:00,Customer_49,Consumer,Technology,Product_183,5,364.38,0.0,1821.9,125.07,South
3062,2023-05-08 13:00:00,Customer_483,Consumer,Furniture,Product_85,3,285.92,0.1,771.98,99.95,West
3063,2023-05-08 14:00:00,Customer_108,Home Office,Technology,Product_269,2,358.45,0.0,716.9,111.77,Central
3064,2023-05-08 15:00:00,Customer_226,Corporate,Furniture,Product_165,8,214.78,0.0,1718.24,285.43,East
3065,2023-05-08 16:00:00,Customer_161,Home Office,Furniture,Product_90,9,42.47,0.0,382.23,61.13,East
3066,2023-05-08 17:00:00,Customer_119,Corporate,Technology,Product_238,9,164.34,0.0,1479.06,267.6,South
3067,2023-05-08 18:00:00,Customer_149,Home Office,Technology,Product_22,5,164.36,0.0,821.8,217.73,West
3068,2023-05-08 19:00:00,Customer_465,Corporate,Technology,Product_167,9,14.25,0.05,121.84,25.34,West
3069,2023-05-08 20:00:00,Customer_150,Consumer,Technology,Product_215,4,14.69,0.1,52.88,2.87,Central
3070,2023-05-08 21:00:00,Customer_432,Home Office,Office Supplies,Product_58,2,172.07,0.2,275.31,25.67,South
3071,2023-05-08 22:00:00,Customer_293,Consumer,Technology,Product_30,3,366.54,0.05,1044.64,143.36,South
3072,2023-05-08 23:00:00,Customer_143,Consumer,Technology,Product_106,1,315.78,0.1,284.2,81.64,West
3073,2023-05-09 00:00:00,Customer_419,Home Office,Technology,Product_167,5,127.12,0.0,635.6,44.19,East
3074,2023-05-09 01:00:00,Customer_476,Home Office,Furniture,Product_154,1,305.35,0.0,305.35,69.48,East
3075,2023-05-09 02:00:00,Customer_455,Corporate,Technology,Product_7,1,327.22,0.05,310.86,18.11,Central
3076,2023-05-09 03:00:00,Customer_160,Corporate,Furniture,Product_197,7,266.06,0.0,1862.42,261.92,South
3077,2023-05-09 04:00:00,Customer_11,Consumer,Furniture,Product_46,2,265.46,0.0,530.92,128.77,South
3078,2023-05-09 05:00:00,Customer_138,Corporate,Furniture,Product_18,8,191.18,0.05,1452.97,197.58,East
3079,2023-05-09 06:00:00,Customer_457,Corporate,Furniture,Product_153,6,70.46,0.2,338.21,53.29,South
3080,2023-05-09 07:00:00,Customer_78,Home Office,Office Supplies,Product_264,4,198.89,0.0,795.56,219.83,South
